USRID	RST
33111	0.05843476392328739
33127	0.04796348884701729
33174	0.04509586188942194
33206	0.03226060513406992
33256	0.013141588540747762
33277	0.056748753413558006
33291	0.6664890497922897
33307	0.09388206526637077
33322	0.1384764090180397
33332	0.15545478463172913
33363	0.13148730248212814
33511	0.25383440405130386
33546	0.3071906268596649
33620	0.13937463983893394
33625	0.6098489314317703
33662	0.03156629018485546
33687	0.5715163052082062
33699	0.028054125607013702
33771	0.1988467127084732
33789	0.20435592159628868
33801	0.04647009167820215
33821	0.06618523970246315
33834	0.030358895659446716
33849	0.05531891621649265
33851	0.06296093575656414
33961	0.030844828113913536
33989	0.03846620861440897
34049	0.041311548091471195
34072	0.029041633941233158
34091	0.14564092084765434
34128	0.18632477521896362
34164	0.06398778408765793
34166	0.03371595125645399
34381	0.28372080624103546
34387	0.05734885670244694
34405	0.03779701795428991
34606	0.05044135823845863
34634	0.023735154885798693
34647	0.15649528428912163
34702	0.16433913260698318
34722	0.09658828005194664
34747	0.18004140257835388
34772	0.04952703230082989
34841	0.05933894217014313
35010	0.03211261797696352
35062	0.05934133566915989
35089	0.39781542867422104
35091	0.03289837297052145
35103	0.35078898072242737
35153	0.03804216254502535
35154	0.07577523402869701
35247	0.03348872438073158
35350	0.05039058346301317
35353	0.06133086793124676
35397	0.059480106458067894
35434	0.030291291885077953
35452	0.2522043511271477
35458	0.05169146601110697
35493	0.020672868005931377
35522	0.19827957078814507
35554	0.0397225646302104
35555	0.2802124544978142
35567	0.05644025467336178
35635	0.07065119966864586
35652	0.07873123697936535
35746	0.04700223356485367
35750	0.05607844889163971
35794	0.038173964247107506
35917	0.027313286438584328
35929	0.0936853252351284
35940	0.05486552696675062
35986	0.03896727878600359
35988	0.3864971622824669
36006	0.2780602350831032
36041	0.02584878308698535
36068	0.03531251382082701
36076	0.36757393926382065
36141	0.2672981433570385
36203	0.04096653871238232
36213	0.12446114793419838
36276	0.028104133438318968
36386	0.033151984214782715
36399	0.06546043790876865
36414	0.019757044967263937
36676	0.04665808845311403
36769	0.0319870775565505
36806	0.04270411469042301
36812	0.03787805885076523
36906	0.04824522789567709
36944	0.11401016265153885
36948	0.06217549182474613
36998	0.10131687298417091
37098	0.12580427527427673
37168	0.018082715570926666
37171	0.03309899568557739
37175	0.051724186167120934
37245	0.028089785017073154
37254	0.04710716754198074
37331	0.10867208614945412
37383	0.09522244147956371
37628	0.061995791271328926
37633	0.0843624509871006
37636	0.05845721997320652
37715	0.03536851238459349
37796	0.03841221518814564
37868	0.038789473474025726
37887	0.06590260751545429
37898	0.058411730453372
38024	0.3602270558476448
38045	0.1141280084848404
38047	0.1537911221385002
38106	0.022465181536972523
38117	0.06213255040347576
38156	0.05003971606492996
38172	0.06019224785268307
38183	0.04235670156776905
38242	0.11938847973942757
38333	0.0326292896643281
38480	0.05234565492719412
38530	0.05348348431289196
38571	0.05384966358542442
38617	0.5281171053647995
38708	0.08110644482076168
38820	0.05670556053519249
38829	0.03664403408765793
38900	0.020484465174376965
38974	0.25569503009319305
39005	0.13437209278345108
39072	0.04945152532309294
39075	0.47123220562934875
39082	0.6594577133655548
39114	0.08143221586942673
39146	0.051134164445102215
39278	0.08487487398087978
39290	0.13863322883844376
39409	0.06862427107989788
39428	0.1032056175172329
39729	0.04662018548697233
39763	0.038285200484097004
39840	0.32639576494693756
39926	0.27658090740442276
39932	0.03955808188766241
40079	0.18683743476867676
40084	0.04571382608264685
40119	0.027830621227622032
40138	0.30021388828754425
40230	0.07682324759662151
40248	0.024922620505094528
40331	0.0458595622330904
40369	0.2090456858277321
40389	0.11559916287660599
40399	0.41842616349458694
40428	0.04948083683848381
40500	0.029415804892778397
40536	0.03956736996769905
40639	0.23629021644592285
40665	0.03379915654659271
40904	0.06625864468514919
41025	1.1718997359275818
41037	0.050979357212781906
41104	0.07945842109620571
41110	0.030482258647680283
41146	0.14758588001132011
41272	0.03920960333198309
41296	0.03862919472157955
41400	0.05796447582542896
41471	0.10611995309591293
41512	0.01950981467962265
41533	0.05845721997320652
41550	0.07063090801239014
41577	0.03942387085407972
41587	0.1036265455186367
41736	0.3212580159306526
41756	0.062285466119647026
41837	0.5163783133029938
41852	0.22435500472784042
41860	0.15466446429491043
41999	0.018475604709237814
42025	0.23782416433095932
42046	0.26360177248716354
42074	0.23596908152103424
42129	0.11937080323696136
42138	0.08081452921032906
42153	0.48365459591150284
42209	0.04625594615936279
42221	0.5218971818685532
42256	0.04437125753611326
42261	1.257785677909851
42338	0.028335414826869965
42370	0.030497427098453045
42392	0.03058844804763794
42454	0.02206905698403716
42535	0.17255562916398048
42609	0.038525273092091084
42687	0.03732468653470278
42761	0.019042879343032837
42826	0.04606912471354008
42848	0.1505446583032608
42979	0.10461530461907387
42985	0.10742084868252277
43023	0.026085533667355776
43076	0.03877666033804417
43101	0.09428282827138901
43219	0.03242059238255024
43255	0.05243758112192154
43330	0.01963588921353221
43333	0.03016828652471304
43376	0.21876437589526176
43403	0.05108382645994425
43443	0.08316350728273392
43447	0.06665621884167194
43576	0.1156772319227457
43725	0.06954533606767654
43830	0.024942589923739433
43860	0.05294760316610336
43894	0.037677076645195484
43929	0.043837837874889374
44000	0.03656338807195425
44003	0.024074299726635218
44121	0.13126250356435776
44123	0.05956192500889301
44188	0.05099488701671362
44189	0.022671664599329233
44282	0.027649460826069117
44295	0.04137875698506832
44303	0.04804080259054899
44314	0.06916476599872112
44526	0.2164117805659771
44578	0.03432384319603443
44585	0.23824574798345566
44663	0.036666370928287506
44687	0.2172948718070984
44821	0.07470468431711197
44878	0.10257111117243767
44955	0.06089947000145912
44968	0.01992624718695879
44985	0.41606664657592773
45038	0.06111441273242235
45129	0.05220156442373991
45144	0.03389791864901781
45212	0.040092479437589645
45244	0.023845152463763952
45282	0.03458305262029171
45314	0.09960816614329815
45315	0.025780094787478447
45342	0.07229997217655182
45427	0.060855379328131676
45521	0.4749825820326805
45545	0.020009111147373915
45554	0.08486638590693474
45573	0.04127671383321285
45580	0.07073935493826866
45602	0.09994528815150261
45659	0.07972704619169235
45665	0.02046061959117651
45670	0.043391432613134384
45683	0.9118749052286148
45727	0.042090809904038906
45734	0.17911142855882645
45773	0.06179863400757313
45854	0.02021512482315302
45891	0.06803031265735626
45910	0.031754741445183754
46093	0.017494054976850748
46117	0.013833264820277691
46197	0.05901150777935982
46356	0.03259900026023388
46404	0.019793996587395668
46407	0.09222055599093437
46604	0.01570239244028926
46621	0.019700560253113508
46747	0.09060477465391159
46939	0.08717949502170086
46956	0.04265847336500883
46985	0.3542565405368805
47105	0.1917550526559353
47198	0.09870062209665775
47231	0.02582724904641509
47253	0.031094523146748543
47458	0.02792831650003791
47468	0.0704385545104742
47485	0.26844271272420883
47486	0.13058197870850563
47491	0.037372251972556114
47558	0.0194689123891294
47581	0.043482822366058826
47613	0.029966949485242367
47668	0.059127748012542725
47771	0.34042441099882126
47848	0.0418104762211442
47992	0.09341856837272644
48110	0.04377369116991758
48127	0.2933209612965584
48167	0.028718546964228153
48285	0.04263166058808565
48293	0.09122017025947571
48295	0.08082343079149723
48401	0.0431571276858449
48527	0.1558750383555889
48603	0.11463335901498795
48627	0.042735325172543526
48823	0.05439815204590559
49139	0.05260755680501461
49144	0.08176573365926743
49192	0.05205027852207422
49376	0.17320164665579796
49402	0.06668263114988804
49521	0.09032360650599003
49573	0.7016015946865082
49583	0.057677929289638996
49615	0.025359272956848145
49617	0.5979512482881546
49651	0.028063573874533176
49686	0.21213088929653168
49798	0.04412268102169037
49832	0.05017708893865347
49850	0.15332844853401184
49855	0.030524712055921555
49875	0.053738031536340714
49880	0.0444001704454422
49928	0.03530278988182545
49982	0.052325835451483727
49998	0.045441048219799995
50013	0.07549147866666317
50016	0.07875822111964226
50076	0.043464312329888344
50090	0.40433984994888306
50111	0.06549658067524433
50142	0.10220709815621376
50143	0.03223015367984772
50214	0.052193474024534225
50217	0.056736234575510025
50288	0.1521063819527626
50396	0.07247469574213028
50472	0.03472220245748758
50556	0.04497671127319336
50569	0.165321446955204
50597	0.046825568191707134
50640	0.055902221240103245
50694	0.23750853165984154
50737	0.0897913184016943
50738	0.06104256585240364
50779	0.22555852681398392
50787	0.13086707517504692
50872	0.07689156755805016
50888	0.15528106689453125
50914	0.38495323061943054
50926	0.18318632990121841
51000	0.04709657933562994
51066	0.04128828085958958
51069	0.0333535261452198
51156	0.06281377375125885
51218	0.41924281418323517
51324	0.035763674415647984
51451	0.03266431204974651
51488	0.034688256680965424
51491	0.11427109688520432
51504	0.09965376369655132
51513	0.1040739081799984
51531	0.07006152905523777
51559	0.028456108644604683
51636	0.03129391837865114
51649	0.04864382464438677
51682	0.028787297196686268
51847	0.1591011881828308
51945	0.017558191437274218
51975	0.05736767407506704
52195	0.08388029411435127
52203	0.04238133039325476
52213	0.032825631089508533
52221	0.29002363234758377
52381	1.1136565506458282
52465	0.041646321304142475
52528	0.03613903094083071
52561	0.05003402754664421
52563	0.060979001224040985
52641	0.044956681318581104
52643	0.05262547358870506
52655	0.037619772367179394
52675	0.037665948271751404
52685	0.0573484655469656
52710	0.06192067451775074
52746	0.1311381682753563
52752	0.09241707436740398
52754	0.07304473407566547
52790	0.02808044571429491
52801	0.26141946017742157
52823	0.07589052058756351
52932	0.21082649379968643
52937	0.026080242823809385
53023	0.18675177916884422
53081	0.0630929060280323
53092	0.31612829864025116
53125	0.026258741971105337
53183	0.04158405587077141
53188	0.28642265498638153
53229	0.04944157786667347
53242	0.12990272790193558
53353	0.026658213697373867
53460	0.07209261134266853
53570	0.09439899027347565
53588	0.045226252637803555
53643	0.3275237902998924
53700	0.06533407792448997
53795	0.036298707127571106
53829	0.06941397860646248
53885	0.05766088142991066
53900	0.016276515554636717
53960	1.2733970284461975
53961	0.16474884375929832
54001	0.3500388413667679
54083	0.035214561969041824
54085	0.2666730061173439
54121	0.04517291113734245
54215	0.04857588279992342
54229	0.022052270360291004
54245	0.2864464819431305
54291	0.046275476925075054
54373	0.5274625867605209
54389	0.027284851763397455
54391	0.050854708068072796
54510	0.046137433499097824
54564	0.23292144387960434
54583	0.03640056308358908
54593	0.10789553448557854
54718	1.385240614414215
54750	0.3927641808986664
54828	0.02881211694329977
54864	0.20579827576875687
54870	0.04555010702461004
54933	0.07666593976318836
55011	0.052635510452091694
55107	0.02001853473484516
55257	0.07350035384297371
55273	0.13004787266254425
55298	0.07064615376293659
55359	0.3282338008284569
55365	0.06614553183317184
55385	0.19916259497404099
55387	0.02723977528512478
55408	0.02418617531657219
55434	0.06012065149843693
55435	0.05504639260470867
55628	0.02079683681949973
55637	0.10213922709226608
55788	0.030329271219670773
55891	0.03246431425213814
55896	0.11980347335338593
55908	0.34184467792510986
55951	0.10204270482063293
55953	0.024983529467135668
55971	0.1952851451933384
56027	0.03180611040443182
56113	0.1808421015739441
56173	0.7002955377101898
56212	0.31464366614818573
56228	0.0271603986620903
56272	0.1259404644370079
56279	0.020948438439518213
56295	0.11178718879818916
56306	0.04652698524296284
56332	0.06988238170742989
56337	0.04013522248715162
56483	0.050523340702056885
56562	0.04160651843994856
56563	0.03338805679231882
56585	0.036585806868970394
56632	0.04272576794028282
56750	0.08862990513443947
56823	0.04256276600062847
56840	0.06035398319363594
56861	0.2513297386467457
56893	0.032919930294156075
56910	0.16743430867791176
57001	0.061095014214515686
57032	0.03330041095614433
57122	0.5084002166986465
57214	0.06811299361288548
57312	0.06501592323184013
57330	0.05325320549309254
57361	0.1139487773180008
57419	0.1309654824435711
57449	0.09485270082950592
57462	1.0460842847824097
57764	0.13899824395775795
57779	0.03559358511120081
57824	0.028810379095375538
57828	0.06835283525288105
57835	0.141819316893816
57922	0.06314685195684433
57992	0.14392635598778725
58020	0.057574741542339325
58054	0.06757601909339428
58121	0.22396446764469147
58173	0.04443530272692442
58203	0.0709085613489151
58206	0.03665915783494711
58253	0.03424618858844042
58296	0.037490502931177616
58307	0.14810795336961746
58313	0.04319737292826176
58316	0.05820883624255657
58353	0.35725200921297073
58390	0.18029015511274338
58439	0.09948601201176643
58488	0.16890569403767586
58497	0.08657805994153023
58542	0.027070597279816866
58547	0.06860893964767456
58590	0.08755606040358543
58664	0.12261943519115448
58674	0.06726214103400707
58687	0.5115521997213364
58692	0.033903724513947964
58750	0.02159305429086089
58823	0.03977380692958832
58872	0.027641866356134415
58884	0.29406850039958954
58925	0.15690012648701668
58947	0.13174118474125862
58995	0.08999755047261715
59127	0.22361523285508156
59133	0.07501685246825218
59157	0.03945360146462917
59218	0.058237843215465546
59262	0.0999944694340229
59310	0.7348960340023041
59322	0.4733394831418991
59474	0.03732103202491999
59509	0.028412694111466408
59522	0.04644023906439543
59530	0.09986378997564316
59532	0.04922177083790302
59572	0.1991119720041752
59623	0.09705816768109798
59672	0.26598506048321724
59702	0.020199856255203485
59794	0.023677585646510124
59838	0.018325823359191418
59868	0.14128407090902328
59890	0.09861555695533752
59916	0.0335351899266243
59995	0.06604897975921631
60038	0.44946160912513733
60053	0.03671234380453825
60062	0.1664540283381939
60098	0.05072005558758974
60225	0.03404430020600557
60257	0.027765676379203796
60439	0.16710029914975166
60570	0.02486199140548706
60581	0.022847987711429596
60604	0.26568082720041275
60640	0.03266424732282758
60655	0.030052531510591507
60657	0.08715754933655262
60714	0.03452148102223873
60764	0.05666094645857811
60792	0.026569285430014133
60829	0.025261097587645054
60831	0.06518684327602386
61046	0.6529071778059006
61096	0.1469275876879692
61103	0.2293936386704445
61129	0.09857428818941116
61168	0.04494778346270323
61178	0.24779722094535828
61251	0.21760445088148117
61270	0.04096620250493288
61308	0.24409513920545578
61324	0.246866125613451
61344	0.07682675123214722
61429	0.5143120437860489
61486	0.22496291995048523
61509	0.14779062941670418
61516	0.14651567861437798
61562	0.6080302596092224
61565	0.05503596179187298
61626	0.14446022361516953
61633	0.03146584890782833
61746	0.6189780682325363
61801	0.1422569416463375
61819	0.09378453344106674
61824	0.06875394657254219
61841	0.01900407113134861
61939	0.1316068358719349
61971	0.10650521144270897
61987	0.04378779884427786
62023	0.06096874549984932
62048	1.4713514745235443
62297	0.07347007654607296
62325	0.23891495168209076
62354	0.03216745052486658
62377	0.054892200976610184
62444	0.03838122449815273
62456	0.0431991470977664
62463	0.047035408206284046
62465	0.04315711185336113
62517	0.030452526174485683
62533	0.0920371450483799
62549	0.10038643516600132
62636	0.28701867163181305
62686	0.03628642484545708
62721	0.31519126892089844
62743	0.21782589703798294
62771	0.040721163153648376
62796	0.09987971559166908
62863	0.08682418800890446
62876	0.026336193084716797
63146	0.2587485648691654
63156	0.088339539244771
63200	0.18841660395264626
63372	0.038236609660089016
63426	0.28488124907016754
63499	0.21824576705694199
63555	0.06018525641411543
63663	0.04631408303976059
63795	0.2494693659245968
63894	0.03420770075172186
63936	0.07163426280021667
63953	0.5262088626623154
63964	0.0171522730961442
63965	0.0367199182510376
64015	0.026226963382214308
64079	0.15679580345749855
64080	0.27014072239398956
64085	0.04678888898342848
64126	0.10313617438077927
64136	0.02755133155733347
64137	0.08252198994159698
64169	0.37786629796028137
64180	0.098318325355649
64233	0.10732442140579224
64287	0.03154380340129137
64352	0.18321213871240616
64366	0.12756621092557907
64385	0.02677610795944929
64430	0.04538170713931322
64513	0.05719885416328907
64522	0.030239597894251347
64604	0.04737201053649187
64626	0.08274521678686142
64628	0.15039927512407303
64645	0.1984882839024067
64661	0.09780143201351166
64690	0.07479558698832989
64699	0.031832908280193806
64824	0.029819252900779247
64850	0.13085731118917465
64930	0.6045182049274445
64936	0.047732261940836906
65037	0.10404361970722675
65114	0.030253427103161812
65136	0.03311862796545029
65170	0.032537249848246574
65244	0.049149177968502045
65248	0.02508137421682477
65276	0.03610447980463505
65279	0.05859968066215515
65291	0.13215021416544914
65317	0.1368347331881523
65376	0.03542909678071737
65403	0.8985846787691116
65449	0.16725542768836021
65463	0.05110010411590338
65558	0.02262674504891038
65601	0.2725502923130989
65622	0.0361948823556304
65660	0.10547426342964172
65796	0.06951137445867062
65824	0.20582318305969238
65964	0.031005004420876503
65967	0.03450245317071676
65982	0.039924039505422115
66152	0.03441240452229977
66170	0.06582817249000072
66241	0.03220704570412636
66315	0.030393286608159542
66320	0.14684801921248436
66355	0.1701081208884716
66402	0.04594159219413996
66406	0.04729261714965105
66420	0.4620327949523926
66438	0.021175026893615723
66439	0.29905832558870316
66444	0.1281897947192192
66598	0.026348313316702843
66689	0.0325494734570384
66695	0.047829012386500835
66700	0.030917380936443806
66719	0.09784169308841228
66731	0.06650063768029213
66744	0.05710845626890659
66871	0.10324645787477493
67080	0.16928023472428322
67126	0.02870173007249832
67127	0.08643636107444763
67144	0.031289673410356045
67244	0.07500150613486767
67267	0.02485748054459691
67325	0.02132711187005043
67398	0.07027861103415489
67490	0.024536057375371456
67526	0.04703136533498764
67569	0.19970186799764633
67702	0.13141678646206856
67730	0.10455834120512009
67799	0.04359366651624441
67800	0.029828151687979698
67943	0.030638210475444794
68022	0.2209201268851757
68041	0.14712651818990707
68077	0.021904014982283115
68111	0.05175158195197582
68150	0.04405748285353184
68179	0.02764416392892599
68208	0.03441742621362209
68254	0.04409955907613039
68289	0.13358727097511292
68358	0.13560426235198975
68381	0.028060555458068848
68408	0.2284875474870205
68455	0.03910393361002207
68493	0.3962147608399391
68503	0.04142587073147297
68568	0.027498078998178244
68594	0.0329993749037385
68632	0.3414936661720276
68643	0.037698796950280666
68647	0.029861687682569027
68660	0.06545992568135262
68675	0.057935223914682865
68681	0.11101213470101357
68691	0.06317007169127464
68799	0.19761652126908302
68818	0.22437709197402
68886	0.021349510177969933
68942	0.2849755212664604
68955	0.05313855782151222
68958	0.21983548998832703
69036	0.16658805683255196
69069	0.10704738087952137
69110	0.15313410758972168
69139	0.17188191413879395
69148	0.06527418456971645
69197	0.08002493344247341
69330	0.027901417575776577
69414	0.03622616454958916
69478	0.09022822044789791
69482	0.4025767222046852
69545	0.10701639391481876
69641	0.07906230166554451
69665	0.030987431295216084
69695	0.03576017636805773
69757	0.05354864429682493
69769	0.0485283425077796
69832	0.03311474621295929
69879	0.061648737639188766
69889	0.04793010838329792
69900	0.7302899658679962
69914	0.14261126145720482
70025	0.03473647776991129
70083	0.043954966589808464
70250	0.059725767001509666
70298	0.14782952517271042
70313	0.03752974886447191
70355	0.13455351069569588
70372	0.07648280076682568
70378	0.09477085061371326
70385	0.08624238148331642
70409	0.8083591312170029
70481	0.02075140830129385
70505	0.04965862166136503
70515	0.0256483587436378
70541	0.4705503284931183
70667	0.10376537591218948
70699	0.40610171854496
70710	0.02551057655364275
70803	0.16091306880116463
70928	0.1587902344763279
71006	0.015454493463039398
71064	0.02897602505981922
71212	0.05163768492639065
71287	0.03719466645270586
71316	0.07272589951753616
71324	0.016433363780379295
71328	0.08537065982818604
71341	0.33110152184963226
71384	0.22512635588645935
71395	0.03303410764783621
71453	0.019046150613576174
71455	0.0910060964524746
71571	0.04853879474103451
71597	1.0444763898849487
71606	0.031703678891062737
71672	0.010285392636433244
71708	0.5554088950157166
71731	0.06721384637057781
71851	0.0297597236931324
71854	0.035558599047362804
71888	0.24688206613063812
71937	0.05861423350870609
71969	0.041722701862454414
72044	0.06690038368105888
72190	0.15046708658337593
72243	0.9794193506240845
72266	0.036221434362232685
72317	0.21162410080432892
72318	0.12138264998793602
72497	0.018852436915040016
72520	0.04977341461926699
72556	0.02865127706900239
72611	0.02587384544312954
72626	0.04508013278245926
72640	0.05567055568099022
72696	0.024517427198588848
72773	0.016978412866592407
72811	0.2328440323472023
72878	0.05668906029313803
72903	0.029967539943754673
72940	0.03465669881552458
73044	0.015917478129267693
73184	0.03732417430728674
73218	0.03716894332319498
73315	0.1298266425728798
73347	0.0438552675768733
73494	0.039271061308681965
73577	0.08420205488801003
73625	0.045327466912567616
73681	0.08506559580564499
73700	0.5619321465492249
73713	0.2857944220304489
73732	0.10973618365824223
73809	0.13668207824230194
73913	0.19643834978342056
74041	0.015207966323941946
74058	0.050547199323773384
74067	0.05013095960021019
74079	0.09449140541255474
74084	0.018469630274921656
74180	0.034116970375180244
74196	0.04548674821853638
74254	0.06508448254317045
74306	0.03238592389971018
74310	0.03784354031085968
74315	0.046888639219105244
74622	0.03982285596430302
74697	0.04311463329941034
74880	0.17999707534909248
74906	0.04123187717050314
74994	0.02429493423551321
75031	0.17448018118739128
75128	0.03525093477219343
75214	0.038402154110372066
75244	0.04352963902056217
75312	0.044243584387004375
75367	0.04670134652405977
75376	0.15924731642007828
75390	0.03743452299386263
75465	0.02363842260092497
75476	0.058874969370663166
75496	0.18855345249176025
75508	0.031722767278552055
75535	0.05593539495021105
75554	0.08691364713013172
75620	0.03926369082182646
75638	0.5885732471942902
75674	0.06621108762919903
75826	0.10225474089384079
75836	0.058417368680238724
75895	0.033551352098584175
76002	0.1145537979900837
76046	0.025235778652131557
76047	0.43019747734069824
76168	0.04248061217367649
76308	0.20562417805194855
76321	0.033640189096331596
76363	0.044627146795392036
76476	0.02583731571212411
76512	0.07606929168105125
76531	0.10085680708289146
76556	0.029315573163330555
76563	0.025206982623785734
76586	0.04496982228010893
76674	0.3387179300189018
76750	0.03751627169549465
76948	0.7492077797651291
76969	0.08999424427747726
76975	0.038451277650892735
76978	0.29358383268117905
76984	0.05368771776556969
77086	0.17245875671505928
77138	0.21274741739034653
77152	0.05125045031309128
77158	0.04342567827552557
77175	0.04635723400861025
77186	0.03379411809146404
77193	0.0382127994671464
77223	0.05360601283609867
77268	0.12424144148826599
77280	0.3992890194058418
77281	0.04257543198764324
77328	0.11635546572506428
77486	0.03830990754067898
77492	0.040658886544406414
77532	0.026720198336988688
77571	0.037530478090047836
77584	0.02008244302123785
77631	0.03483768366277218
77694	0.09073429740965366
77705	0.04100784566253424
77713	0.9281067252159119
77859	0.0317726656794548
77953	0.31281353533267975
78003	0.3472573086619377
78108	0.036074988543987274
78159	0.19841797649860382
78189	0.20244373008608818
78267	0.037378985434770584
78386	0.0329640032723546
78395	0.30560050159692764
78412	0.05646251514554024
78439	0.0644289143383503
78479	0.15382888168096542
78548	0.03220612742006779
78595	0.04134451877325773
78649	0.031178469769656658
78652	0.10361352562904358
78708	0.03923946898430586
78709	0.13946276530623436
78762	0.06831318326294422
78914	0.0393388457596302
78951	0.10605914331972599
79010	0.13894780725240707
79033	0.08808580413460732
79043	0.12138203158974648
79046	0.03135699685662985
79073	0.04526685643941164
79085	0.051581691950559616
79162	0.0624742116779089
79200	0.024364290293306112
79206	0.13516147062182426
79235	0.04565731901675463
79282	0.06778269447386265
79289	0.16530348733067513
79293	0.16025648266077042
79338	0.35823657363653183
79380	0.1968417838215828
79398	0.07410602271556854
79441	0.05687505938112736
79443	0.035341677255928516
79458	0.23551398515701294
79477	0.03351915068924427
79583	0.05132828466594219
79605	0.15174901857972145
79677	0.09865693561732769
79734	0.12766975536942482
79754	0.017177768517285585
79759	0.04385086428374052
79950	0.027731318026781082
80017	0.029400966595858335
80049	0.10965407267212868
80084	0.049404977820813656
80203	0.041648914106190205
80326	0.032463365234434605
80333	0.046983988024294376
80402	0.07505313120782375
80605	0.059615783393383026
80792	0.04787577595561743
80834	0.07916798442602158
80897	0.13278257474303246
80964	0.03898799419403076
80984	0.06702464632689953
81025	0.03883689455688
81032	0.03892001695930958
81091	0.0647411085665226
81136	0.08929811418056488
81265	0.09624983929097652
81327	0.05988386645913124
81445	0.04347472731024027
81545	0.4379388466477394
81638	0.03678376507014036
81649	0.03007328137755394
81678	0.20880597829818726
81680	0.5860581994056702
81681	0.09609425626695156
81686	0.0266648861579597
81697	0.18673229217529297
81700	0.023371871560811996
81794	0.22035770863294601
81800	0.031391168013215065
81801	0.5592014342546463
81829	0.2707839496433735
81833	0.03815056849271059
81837	0.09939606487751007
81897	0.01961301127448678
81945	0.43768310546875
81979	0.03297501802444458
82024	0.041560715064406395
82028	0.031414374709129333
82041	0.029243907891213894
82081	0.04379625525325537
82098	0.08834149688482285
82100	0.03293427545577288
82162	0.13471496105194092
82185	0.038915340788662434
82191	0.05564519576728344
82235	0.06966584548354149
82284	0.07836840115487576
82294	0.2878829687833786
82344	0.0808451883494854
82371	0.24901511892676353
82380	0.4158456102013588
82428	0.032353462651371956
82507	0.482829786837101
82594	0.3242114633321762
82605	0.2841990441083908
82619	0.03545268625020981
82716	0.03987893741577864
82792	0.09548461996018887
82794	0.02695462293922901
83017	0.0614579226821661
83149	0.03708995692431927
83225	0.0631258487701416
83296	0.1182347908616066
83361	0.026104881428182125
83411	0.02571633504703641
83424	0.29111340641975403
83464	0.6698491424322128
83465	0.0486016571521759
83548	0.07015025988221169
83589	0.058152200654149055
83599	0.02338661067187786
83764	0.02945735026150942
83767	0.04614340886473656
83769	0.026933486573398113
83830	0.14226895198225975
83875	0.062006378546357155
83906	0.2553420811891556
83920	0.03237755969166756
84023	0.023260319139808416
84297	0.14626329764723778
84375	0.05318304430693388
84434	0.2122943066060543
84444	0.01893806690350175
84505	0.25826001167297363
84536	0.20186610147356987
84636	0.025002802722156048
84651	0.2102215774357319
84654	0.0780113935470581
84704	0.13831736892461777
84743	0.6259957998991013
84797	0.08357805572450161
84869	0.07876292243599892
84974	0.31238412857055664
84978	0.1847473420202732
85030	0.01984297391027212
85041	0.07685085013508797
85042	0.44913598895072937
85110	0.224729023873806
85151	0.016793828457593918
85157	0.05561398435384035
85168	0.022950112354010344
85206	0.07244808040559292
85232	0.046673912554979324
85246	0.16060780361294746
85278	0.08623772114515305
85402	0.05529290810227394
85420	0.020322101656347513
85437	0.06809273362159729
85443	0.5621021389961243
85511	0.2739994376897812
85594	0.08453366719186306
85596	0.02731376327574253
85612	0.0287491949275136
85680	0.3117533028125763
85709	0.12660780176520348
85738	0.06176862493157387
85766	0.027773045003414154
85770	0.3617021217942238
85913	0.04687254689633846
85927	0.019951811525970697
86009	0.08817231468856335
86049	0.027864198200404644
86067	0.022675810381770134
86068	0.04077731724828482
86188	0.036565061658620834
86225	0.03431823570281267
86375	0.0376986563205719
86458	0.03676378447562456
86478	0.045661899261176586
86583	0.17474889010190964
86595	0.37466347962617874
86623	0.06261696852743626
86682	0.04600187577307224
86715	0.7501476556062698
86946	0.07226484455168247
87016	0.37241947650909424
87320	0.023192701395601034
87470	0.033394716680049896
87543	0.10267024114727974
87575	0.06480192579329014
87584	0.04448358900845051
87664	0.11299775913357735
87682	0.11595937237143517
87764	0.2855753153562546
87769	0.038317776285111904
87784	0.0673973374068737
87810	0.11247284710407257
87852	0.10930394753813744
87952	0.2509174048900604
87998	0.16227830946445465
88003	0.026811007410287857
88090	0.019516710191965103
88115	0.03372897859662771
88119	0.029306146316230297
88122	0.019977535121142864
88139	0.40614087879657745
88207	0.017366647720336914
88365	0.328202985227108
88391	0.04316455963999033
88454	0.1956615298986435
88532	0.04698384739458561
88564	0.08890377543866634
88578	0.11800426244735718
88603	0.04786016512662172
88617	0.03133878484368324
88673	0.05300966463983059
88712	0.05819157138466835
88719	0.12674572318792343
88924	0.023283526301383972
88967	0.07070634886622429
88971	0.06642851047217846
89110	0.07311748899519444
89119	0.04941298719495535
89134	0.07356224581599236
89165	0.05925966426730156
89239	0.20165272802114487
89255	0.11611908674240112
89266	0.03645247686654329
89270	0.07129071280360222
89318	0.4649806097149849
89350	0.04048578999936581
89389	0.03197376802563667
89395	0.08076051995158195
89447	0.386746808886528
89609	0.031398337334394455
89639	0.1285874880850315
89651	1.2679225504398346
89707	0.09292049333453178
89760	0.04039938747882843
89764	0.20536301285028458
89870	0.16955525055527687
89912	0.271459735929966
89944	0.06334326229989529
89983	0.12603749707341194
90060	0.03386697918176651
90078	0.054960512556135654
90103	0.029536182060837746
90109	0.019947202410548925
90115	0.027360889595001936
90187	0.04602635372430086
90192	0.30683552473783493
90227	0.026096478570252657
90288	0.05212954059243202
90290	0.04441297333687544
90307	0.04917414393275976
